Month,Imported Food,Food,Food &  Non Alcoholic Bev.,Alcoholic Beverage. Tobacco and Kola,Clothing and Footwear,"Housing Water, Electricity. Gas and Other  Fuel",Furnishings & Household Equipment Maintenance.,Health.,Transport,Communication,Recreation & Culture.,Education,Restaurant &  Hotels,Miscellaneous Goods & Services
2003-05,155.45143810593527,43.4839326868722,43.58627903935841,56.60270560932813,59.63029218843173,37.6889156898956,52.042674993494664,56.13247263541958,53.41880341880342,40.971852337444176,64.84663770183515,33.67116737937304,39.46329913180742,48.732943469785575
2003-06,155.45143810593527,46.77934962922233,46.14043499106481,56.56308371540161,59.09958258795468,42.62993253684092,52.979443143377566,54.903171484703904,53.53632478632478,40.226164624902694,66.47428830815122,36.358126536247006,44.277821625887924,50.23391812865498
2003-07,155.45143810593527,46.8191503239553,46.903194874253586,60.72904284824815,63.87000596302922,50.047111144612366,54.96747332812907,73.76929553746841,55.42735042735043,40.24665055107142,64.97633097723883,38.88009697296205,41.48776637726914,49.21052631578948
2003-08,155.45143810593527,46.014697569248156,46.10556596783332,58.75360842248259,66.32081097197377,47.67647834771794,56.65365599791829,57.09233791748526,54.44978632478633,40.381857663784984,65.04117761494066,37.587124145594125,40.65903709550118,48.70857699805068
2003-09,155.45143810593527,46.45823368265426,46.56758052565053,60.86488934171054,71.2701252236136,53.9705272679305,55.31095498308613,61.128262699971934,56.875,39.996722251813004,68.79579793787693,40.12256304926092,43.05445935280189,49.64912280701754
2003-10,155.45143810593527,47.03656998738966,47.12112626945037,61.827135337069116,87.79367918902803,52.65518411035315,62.596929482175376,62.273365141734494,61.71474358974359,41.40205678698734,64.45755787562415,39.890231994343246,44.80268350434096,50.22904483430799
2003-11,155.45143810593527,48.79332086793929,48.86457743102471,62.670515650648106,85.65891472868218,53.6464025929974,66.23991673172,62.234072410889695,66.88568376068376,43.17613799319867,66.29271772258608,46.796188423852655,39.86187845303867,55.716374269005854
2003-12,155.45143810593527,47.88885506805236,47.962341454909996,60.62149770759042,88.46750149075731,52.36874835110994,63.533697632058285,65.69744597249509,62.87393162393163,40.79157618715942,64.76882173659295,54.30149163271491,40.331491712707184,59.71734892787525
2004-01,155.45143810593527,48.55850763143019,48.62485289630824,60.989415294051064,94.7644603458557,51.765725700071606,59.73458235753317,64.84984563570025,69.63141025641025,41.16851722866391,65.40431878607093,54.910939762281565,46.124704025256506,58.00682261208577
2004-02,155.45143810593527,48.9281210592686,48.995336268142786,61.75355181977699,98.39594514013119,51.58481890476011,61.07728337236534,98.10272242492282,66.99786324786325,41.1398369320277,64.40568056546267,57.55749351830028,44.139700078926595,58.28460038986355
2004-03,155.45143810593527,50.26307779275558,50.31164189513141,62.16675157072509,96.11210494931426,53.54841141220368,61.51964610981005,98.45635700252596,72.84722222222223,41.16851722866391,65.11899358018286,56.16014007205629,42.936069455406475,58.996101364522424
2004-04,155.45143810593527,51.33713093012132,51.38386435949963,62.87994566140262,62.52236135957067,51.92401914596918,58.32422586520947,65.6188605108055,68.95299145299147,41.22178063670259,68.80876726541729,52.07246035220041,49.89344909234412,57.904483430799225
2004-05,155.45143810593527,53.89833456537809,53.924944427494225,64.1874681609781,63.041144901610025,47.808389552632576,60.58287795992714,62.20600617457198,64.84508547008548,44.28237800630966,71.47396407496271,56.07596215360786,41.01026045777427,59.24951267056531
2004-06,155.45143810593527,52.77644910205679,52.804777056182715,63.740306786664405,65.36672629695886,52.297139411299135,60.10408534998698,60.016839741790626,65.68910256410257,47.424919080591636,72.03812982296867,55.91434055018687,47.74664561957379,59.537037037037045
2004-07,155.45143810593527,52.25029351654563,52.29917621932615,60.995075564612,67.4299344066786,54.56978102739984,62.638563622170174,61.521190008419865,59.44978632478634,62.85901585610685,69.71662019324299,51.95124414963467,45.89187056037885,61.296296296296305
2004-08,155.45143810593527,53.97225725094577,54.003399729765064,70.11377143827475,68.2051282051282,53.608713677307506,62.07129846474109,64.8835251192815,60.75320512820513,96.68947433113452,76.0391673691719,52.8569985521398,45.21310181531176,64.00584795321637
2004-09,155.45143810593527,53.72005044136192,53.7636751950486,66.16290258674366,66.73822301729278,57.08740059548487,62.33671610720791,64.9228178501263,58.88888888888889,101.32339083049946,72.3040010375462,51.419239705040575,49.37253354380426,65.44346978557505
2004-10,155.45143810593527,54.48101926338218,54.52643507823737,67.06288560593197,68.10375670840787,60.25703840500509,61.56128024980484,64.78248666853774,59.289529914529915,100.54082845085426,71.3961481097205,52.86373278561568,50.05130228887135,65.229044834308
2004-11,155.45143810593527,55.23329129886507,55.26740182190646,67.17609101715063,71.59809183064996,63.50205404590511,64.04371584699453,64.02469828795958,60.24038461538461,100.34006637440078,70.39750988911224,55.05235866527492,50.38674033149172,63.97173489278754
2004-12,155.45143810593527,55.01152324216202,55.04947042670967,65.37612497877399,67.36434108527132,59.9630648626239,60.119698152485036,63.222003929273086,61.43162393162393,100.58589748842546,78.26989170611503,54.81666049361932,52.367797947908436,68.76218323586744
2005-01,155.45143810593527,57.13788755055007,57.16776358802249,66.37233259749816,71.09719737626715,62.14525308106885,63.15378610460577,65.59640752175133,61.29807692307693,100.57770311795795,73.18591531029116,52.50345129465639,55.44198895027625,67.65594541910332
2005-02,155.45143810593527,59.551245814671475,59.56065030728327,66.53082017320429,72.65951103160405,57.057249462932944,65.18345042935206,63.48021330339601,63.93696581196582,103.13844388904823,72.84222813047143,50.648169972052926,56.57853196527229,64.41520467836258
2005-03,155.45143810593527,59.93825281558465,59.94420956282962,68.34210675270278,71.43112701252237,60.66407869445597,66.40645329169918,62.69435868650014,63.16773504273505,99.086327692875,73.62687244666364,51.5842284251995,57.85319652722968,63.11890838206629
2005-04,155.45143810593527,60.603556985693785,60.61543826003574,68.86285164430859,74.41264162194395,61.64022161082426,67.97293780900338,68.70614650575358,63.33333333333334,99.086327692875,78.60709422216458,52.61793326374625,60.410418310970805,64.58576998050683
2005-05,155.45143810593527,63.18215419402531,63.1652355838382,70.46470821305259,75.55754323196184,63.81110315456225,68.4153005464481,75.69463934886332,63.77136752136753,99.086327692875,77.16101420141365,57.27465571231354,58.76085240726125,65.682261208577
2005-06,155.45143810593527,66.008609818672,65.96783332606894,69.14586517235523,78.58676207513416,61.945501827912416,67.59823054905021,70.94583216390681,70.69444444444444,105.80980866144958,79.08047467738798,57.81676150712145,61.60220994475137,71.59844054580896
2005-07,155.45143810593527,69.19163369135106,69.10604541690276,68.29116431765439,78.02623732856291,61.57615045415143,68.1654957064793,74.04434465338198,71.96581196581197,100.02048592616872,77.67978730302833,56.985083672850934,57.44672454617206,71.67153996101364
2005-08,155.45143810593527,71.62673392181588,71.5555942989147,71.3646912322409,76.60107334525941,58.45550823502808,68.99297423887587,73.85349424642155,68.51495726495726,99.13549391567993,79.26204526295312,61.0256237583757,58.275453827940005,71.0672514619883
