Month,Monthly,12-Month Average
2009-02,90.82782381972251,86.98707204271035
2009-03,91.36325542415494,87.94347704627991
2009-04,91.89868702858739,88.84051898066237
2009-05,93.59344445479095,89.75075270819752
2009-06,95.32079336995996,90.5504081695999
2009-07,97.29025048887235,91.35976347890863
2009-08,98.3890492597076,92.1753266908775
2009-09,98.88257752118447,92.950926529472
2009-10,99.352826147686,93.81072104789398
2009-11,100.0,94.72793866592171
2009-12,102.15362108067139,95.76875358339795
2010-01,103.132596576434,96.85041043098096
2010-02,105.0412134779151,98.03485956916369
2010-03,104.89575369643057,99.16256775851997
2010-04,105.7237498214395,100.314656324591
2010-05,105.68100672692285,101.321953180602
2010-06,108.76,102.44188706643865
2010-07,109.94,103.49603285903264
2010-08,111.87,104.61944542072365
2010-09,112.38,105.74423062729163
2010-10,112.71543735655166,106.85778156136378
2010-11,112.76600373499758,107.92161520594688
2010-12,114.22340168260419,108.92743025610797
2011-01,115.59066922154071,109.9656029765335
2011-02,116.70061657210076,110.93721990104898
2011-03,118.30051671779931,112.05428348616306
2011-04,117.66131617063078,113.04908068192897
2011-05,118.7348597766138,114.13690176940322
2011-06,119.88634664478221,115.06409732313507
2011-07,120.2714833022603,115.9250542649901
2011-08,122.27471859112126,116.79211414758355
2011-09,123.99900399125538,117.76036448018817
2011-10,124.60065849033249,118.7507995746699
2011-11,124.65154628571642,119.74126145389647
2011-12,125.9690237278369,120.72006329099919
2012-01,130.18511156183197,121.93626681935679
2012-02,130.547945278862,123.09021087825356
2012-03,132.6277723422415,124.28414884695711
2012-04,132.79922295659264,125.54564107912059
2012-05,133.8002920372419,126.80109376750625
2012-06,135.342071582201,128.08907084562446
2012-07,135.66247676313074,129.37165363403037
2012-08,136.56774345791126,130.5627390395962
2012-09,137.9526004180655,131.72553874183038
2012-10,139.17068293579032,132.93970744561852
2012-11,140.00870332239566,134.21947053200844
2012-12,141.06147887599616,135.47717512768838
2013-01,141.94242593503455,136.45695132545526
2013-02,143.00478978985183,137.49502170137112
2013-03,144.02484802931767,138.44477800862742
2013-04,144.81957672026283,139.44647415559996
2013-05,145.79400599253356,140.44595031854092
2013-06,146.64740632154,141.38806154681916
2013-07,147.44104732747647,142.369609093848
2013-08,147.80838283451527,143.30632904189835
2013-09,148.92247199195367,144.220485006389
2013-10,150.03608402171807,145.12593509688298
2013-11,151.1133497920356,146.05132230268632
2013-12,152.28557258334132,146.98666344496505
2014-01,153.26452754872915,147.93017191277295
2014-02,154.026241605703,148.84862623076057
2014-03,155.2348401193919,149.78279223826672
2014-04,156.189702184791,150.73030269364406
2014-05,157.40589757982508,151.6979603259184
2014-06,158.62361686868786,152.69597787151403
2014-07,159.65091163132766,153.71346656350164
2014-08,160.42283833484777,154.76467118852932
2014-09,161.30793708717633,155.79679327979787
2014-10,162.129385758122,156.80456842449823
2014-11,163.092143643553,157.802801245458
2014-12,164.435367926396,158.81528419071256
2015-01,165.76640124921758,159.8571069990866
2015-02,166.901129082572,160.93001428882567
2015-03,168.419862312331,162.02876613823727
2015-04,169.708184376575,163.1553063208859
2015-05,171.577355657762,164.336261160714
2015-06,173.165784674266,165.54810847784552
2015-07,174.36741071215195,166.77448340124752
2015-08,175.399354897905,168.02252644816897
2015-09,176.461290715081,169.28530591716103
2015-10,177.2007068455382,170.54124934111238
2015-11,178.370880027961,171.8144773731464
2015-12,180.145366948232,173.12364395829937
2016-01,181.70766619327526,174.45208270363753
2016-02,185.8928768406955,176.03472835014782
2016-03,189.93501093282194,177.82765740185542
2016-04,192.99391978523843,179.76813535257736
2016-05,198.30441521333407,181.9953903155417
2016-06,201.70378740537373,184.37355720980065
2016-07,204.2307292486028,186.86216708783823
2016-08,206.2859888822054,189.43605325319663
2016-09,207.963228351157,192.0612147228696
2016-10,209.68099241244283,194.7679051867783
2016-11,211.32697763747194,197.51424665423755
2016-12,213.55686290408624,200.29853798389206
2017-01,215.72123489309226,203.13300204221014
2017-02,218.94537805712932,205.88737714357964
2017-03,222.7093311413213,208.61857049428792
2017-04,226.27459961675038,211.39196048024726
2017-05,230.53162702560988,214.0775614646036
2017-06,234.17486502637016,216.78348459968666
2017-07,237.01570360511272,219.51556579606248
2017-08,239.31547329535923,222.268022830492
2017-09,241.19367322882204,225.03722657029735
2017-10,243.03124944763937,227.81641465656375
2017-11,244.93089946343028,230.6167414753936
2017-12,246.38399653542567,233.35233594467186
2018-01,248.35283031764737,236.07163556338477
2018-02,250.319404195916,238.686137741617
2018-03,252.41246722004092,241.16139908151033
2018-04,254.51896318281376,243.51509604534894
2018-05,257.29136415807073,245.7450741397207
2018-06,260.4745916059773,247.93671802135464
2018-07,263.423593876722,250.13737554398872
2018-08,266.18446411039935,252.37645811190873
2018-09,268.410499925762,254.6445270033204
2018-10,270.3948831998397,256.92482981600375
2018-11,272.56078866015395,259.2273205823974
2018-12,274.5747440013175,261.57654953788835
2019-01,276.600688185142,263.9305376935129
2019-02,278.620147834412,266.2889329967209
2019-03,280.811771439613,268.6555416816853
2019-04,283.463032847885,271.0675474871079
2019-05,286.613329463094,273.51104459585986
2019-06,289.692849374902,275.9458994099369
2019-07,292.6226689309416,278.3791556644552
2019-08,295.507103544327,280.82270895061583
2019-09,298.589918334029,283.33766048463804
2019-10,301.779567009419,285.953050802103
2019-11,304.868830158249,288.6453875936109
2019-12,307.473107196798,291.38691785990096
2020-01,310.158729441649,294.1834212979432
2020-02,312.607719861291,297.01571896684976
2020-03,315.231782354199,299.8840532097319
2020-04,318.44652362547,302.79934410786404
2020-05,322.16555990367505,305.7620299779125
2020-06,326.074562290895,308.79383938757854
2020-07,330.138994693686,311.92019986780724
2020-08,334.571705063409,315.17558332773075
2020-09,339.516531303714,318.5861344085378
2020-10,344.731076433292,322.16542686052725
2020-11,350.255447594144,325.9476449801852
2020-12,355.910534611686,329.98409726475916
2021-01,361.230542962669,334.2400817248442
2021-02,366.79794396765,338.7559337337074
2021-03,372.513708760797,343.52942760092395
2021-04,376.13863755064585,348.3371037613553
2021-05,379.93977373788,353.15162158087236
2021-06,383.955266335957,357.9750135846275
2021-07,387.507579081784,362.7557289503023
2021-08,391.4794298483,367.4980393490432
2021-09,395.97767955817966,372.2031350369153
2021-10,399.865916317672,376.7977050272803
2021-11,404.179732543633,381.29139543973776
2021-12,411.523295515458,385.9257921817188
2022-01,417.584474707653,390.6219531604674
2022-02,424.3941921386609,395.4216405080517
2022-03,431.7998361236711,400.36215112162455
2022-04,439.4006891317663,405.63398875338453
2022-05,447.2339439846536,411.24183627394905
2022-06,455.35411249211455,417.1917401202955
2022-07,463.62577113964863,423.53492279178425
2022-08,471.82996423094477,430.23080065700464
2022-09,478.2368481068369,437.0857313693927
2022-10,484.1861024345943,444.1124135458029
2022-11,490.9394947092064,451.34239372626735
2022-12,499.35798210857575,458.66195094236053
2023-01,508.68606058318767,466.25374976532174
2023-02,517.3778286117544,474.00238613807954
2023-03,526.9826584975741,481.93428800257146
2023-04,537.04539354575,490.07134670373676
2023-05,547.4743197290638,498.42471134910426
2023-06,559.1269878609405,507.072450963173
2023-07,575.2647925243876,516.3757027452347
2023-08,593.5519052286753,526.5191978283789
2023-09,606.0018002061147,537.1662771699853
2023-10,616.5128167566362,548.1935033634887
2023-11,629.3852883659523,559.7306528348844
2023-12,643.7812480608504,571.765924997574
2023-01,660.778404633112,584.4402870017342
2023-02,681.3774554337513,598.106922570234
2023-03,701.9484510470018,612.6874052826863
2023-04,718.0010414962783,627.767042611897
2023-05,733.3583540967469,643.2573788092039
2023-06,750.3018510696293,659.188617409928
2023-07,767.375919032777,675.1978779522939
2023-08,784.3796280030899,691.100188183495
2023-09,804.1418199758384,707.6118564976387
2023-10,825.3680764868733,725.0164614751584
2023-11,847.1421103308547,743.1628633055669
2023-12,867.7917409481186,761.8304043795059
