Month,Monthly,12-Month Average
2017-01,221.4048522263096,207.5242719759175
2017-02,225.80871668341865,210.46577958423472
2017-03,230.79548831671607,213.45963595939722
2017-04,235.5013243177652,216.63495151920586
2017-05,241.47200723910046,219.88555208597833
2017-06,246.2887394558539,223.2940669908243
2017-07,250.02798552700477,226.8076241004787
2017-08,252.889444986472,230.35661776789343
2017-09,255.0799652013244,233.94661188862597
2017-10,257.23575663374453,237.56479200439108
2017-11,259.5011455647366,241.21512941502883
2017-12,261.01310127457185,244.75154395225152
2018-01,263.29262280865856,248.24219150078056
2018-02,265.52302003180125,251.55171677981244
2018-03,267.9064830038615,254.64429967040792
2018-04,270.35346221860635,257.5486444954781
2018-05,273.9447072035355,260.2547028258476
2018-06,278.24840740232156,262.9180084880532
2018-07,282.15654383483906,265.5953883470394
2018-08,286.1654815149954,268.368391391083
2018-09,289.0283636077201,271.19742459161597
2018-10,291.3901076368342,274.0436205085402
2018-11,294.0182372266838,276.9200448137024
2018-12,296.40309126905026,279.8692106465757
2019-01,298.85091447566856,282.8324016188265
2019-02,301.2974570936164,285.8136047073111
2019-03,303.94271101084166,288.8166237078928
2019-04,307.3959004325316,291.9034935590532
2019-05,311.733038210631,295.0525211429778
2019-06,315.9746913823178,298.19637814131084
2019-07,319.9415998279483,301.3451328074033
2019-08,323.85485486119404,304.4859139195865
2019-09,328.0670992926067,307.73914189332703
2019-10,332.4407734645368,311.1600307123022
2019-11,336.59793361867986,314.70833874496856
2019-12,339.8758230294195,318.33106639166596
2020-01,343.2283298642722,322.0291843407163
2020-02,346.20409584680704,325.7714042368156
2020-03,349.4631471324708,329.564773913618
2020-04,353.5865539336643,333.4139950387124
2020-05,358.6038889952952,337.31989927076773
2020-06,363.92500084662714,341.3157583927935
2020-07,369.47421532984185,345.4434763512846
2020-08,375.65969043100137,349.76054598210186
2020-09,382.7240695004775,354.3152934994244
2020-10,390.2134999019012,359.1296873692049
2020-11,398.1893123309371,364.26230226189296
2020-12,406.36391546250627,369.8029766313168
2021-01,413.8187696552389,375.685513280564
2021-02,421.627330903432,381.97078286861614
2021-03,429.65778162448413,388.6536690762839
2021-04,433.9165149430578,395.3478324937334
2021-05,438.491242836535,402.0051119805034
2021-06,443.36529617078804,408.62513659085
2021-07,447.1811282980797,415.10071267153654
2021-08,451.9292244321247,421.4565071716302
2021-09,457.60827896972734,427.6968579607344
2021-10,461.7697650479803,433.659880056241
2021-11,466.7117204689268,439.3700807344067
2021-12,476.95065146945063,445.25230873498543
2022-01,484.6893127340771,451.1581873248886
2022-02,493.76829276662033,457.16993414682094
2022-03,503.57244276036226,463.3294892414776
2022-04,513.6309809505833,469.9723614087713
2022-05,523.9798136737475,477.0964089785391
2022-06,534.7117098751899,484.70861012057253
2022-07,545.6361723623913,492.91319712593173
2022-08,556.4189893479078,501.62067753558034
2022-09,564.3958558733156,510.519642277546
2022-10,571.317687887471,519.6486358475037
2022-11,579.3080272668434,529.0316614139966
2022-12,590.2441526266241,538.4727865104277
2023-01,602.5448816568627,548.2940839206599
2023-02,614.0130952892321,558.3144841308775
2023-03,626.7011240703174,568.5752075733739
2023-04,640.0431309574238,579.1095534072773
2023-05,654.0563242750303,589.9492626240509
2023-06,669.7322077615493,601.2009707812475
2023-07,692.8630968032587,613.4698811513197
2023-08,719.658581309004,627.0731804814111
